Date,Adj Close,Label,Open,High,Low,Volume,Subjectivity,Polarity,compound,neg,pos,neu
2013-05-03,14973.959961,0,14831.580078,15009.589844,14831.580078,119890000,0.32552506416142785,0.020148454239363324,-0.9958,0.207,0.08,0.712
2013-05-06,14968.889648,1,14973.959961,14988.870117,14941.089844,116160000,0.3803362995029661,0.02866141574474909,-0.9973,0.197,0.08,0.722
2013-05-07,15056.200195,1,14968.889648,15056.669922,14968.889648,117230000,0.36282196969696967,0.08695075757575758,-0.9942,0.174,0.063,0.763
2013-05-08,15105.120117,0,15056.200195,15106.80957,15021.870117,113510000,0.2623333333333333,-0.0034999999999999966,-0.9932,0.176,0.065,0.759
2013-05-09,15082.620117,1,15105.120117,15144.830078,15046.870117,97810000,0.30860633360633355,0.04340021840021841,-0.9968,0.179,0.039,0.782
2013-05-10,15118.490234,0,15082.620117,15118.490234,15038.179688,98980000,0.40422871572871577,0.007954725829725834,-0.9909,0.194,0.106,0.7
2013-05-13,15091.679688,1,15113.419922,15113.419922,15053.459961,94280000,0.42840530303030294,0.014388257575757579,-0.9984,0.227,0.044,0.729
2013-05-14,15215.25,1,15091.679688,15219.549805,15089.299805,124590000,0.34938320077854956,0.029661398033491045,-0.9761,0.126,0.073,0.801
2013-05-15,15275.69043,0,15211.870117,15301.339844,15175.389648,124030000,0.3650164914450628,0.00826118326118326,-0.9931,0.145,0.058,0.798
2013-05-16,15233.219727,1,15273.919922,15302.490234,15215.820312,145090000,0.36233262861169835,0.03897110641296688,-0.9967,0.158,0.04,0.802
2013-05-17,15354.400391,0,15234.75,15357.400391,15234.75,175750000,0.4466310835629017,-0.0799127640036731,-0.9984,0.222,0.053,0.725
2013-05-20,15335.280273,1,15348.330078,15391.839844,15314.150391,116420000,0.25328984287317624,0.02851781705948372,-0.9733,0.081,0.03,0.889
2013-05-21,15387.580078,0,15334.969727,15434.5,15325.679688,122970000,0.4041880477246332,0.05892830746489283,-0.9645,0.109,0.067,0.824
2013-05-22,15307.169922,0,15387.120117,15542.400391,15265.959961,171850000,0.4030673030673031,0.033982105857105864,-0.9968,0.204,0.077,0.719
2013-05-23,15294.5,1,15300.570312,15348.410156,15180.230469,148810000,0.36546546546546554,0.09512012012012007,-0.9992,0.265,0.06,0.674
2013-05-24,15303.099609,1,15290.740234,15306.709961,15199.629883,105660000,0.29160231660231656,0.013175675675675683,-0.99,0.149,0.073,0.777
2013-05-28,15409.389648,0,15307.330078,15521.490234,15307.330078,130680000,0.27858946608946605,-0.012572150072150078,-0.9982,0.189,0.032,0.778
2013-05-29,15302.799805,1,15399.94043,15400.25,15229.530273,114020000,0.37253227253227256,0.1050973050973051,-0.9892,0.148,0.089,0.763
2013-05-30,15324.530273,0,15306.019531,15398.700195,15280.990234,121150000,0.3770330859616574,0.038182204700061846,-0.9982,0.205,0.06,0.735
2013-05-31,15115.570312,1,15322.219727,15392.379883,15115.570312,208830000,0.3801515151515151,0.16121212121212122,-0.991,0.17,0.084,0.746
2013-06-03,15254.030273,0,15123.549805,15254.110352,15123.549805,147980000,0.36486013986013976,-0.01829836829836829,-0.9983,0.209,0.044,0.746
2013-06-04,15177.540039,0,15255.219727,15304.980469,15100.780273,134280000,0.3897963147963148,0.03065684315684316,-0.9847,0.158,0.086,0.756
2013-06-05,14960.589844,1,15168.099609,15168.629883,14945.570312,141400000,0.3978058361391696,-0.04045454545454547,-0.9944,0.197,0.071,0.732
2013-06-06,15040.620117,1,14955.450195,15040.620117,14844.219727,140410000,0.364510347376201,0.0744770879526977,-0.9819,0.164,0.082,0.754
2013-06-07,15248.120117,0,15044.459961,15255.580078,15044.459961,137380000,0.3452160493827161,-0.038580246913580245,-0.9888,0.155,0.074,0.771
2013-06-10,15238.589844,0,15247.80957,15300.639648,15211.25,94250000,0.43382663847780123,0.04038054968287526,-0.7227,0.103,0.088,0.809
2013-06-11,15122.019531,0,15231.379883,15251.070312,15086.089844,101610000,0.398205574912892,0.10467585260268186,-0.8631,0.109,0.095,0.797
2013-06-12,14995.230469,1,15130.389648,15241.280273,14981.209961,105770000,0.44475308641975314,-0.06327160493827161,-0.9959,0.162,0.036,0.801
2013-06-13,15176.080078,0,14992.540039,15202.269531,14953.450195,104490000,0.45827696608946616,0.017257395382395378,-0.9299,0.101,0.06,0.84
2013-06-14,15070.179688,1,15178.080078,15205.919922,15044.799805,107430000,0.4331248020272411,0.07664185408087845,-0.9931,0.167,0.084,0.75
2013-06-17,15179.849609,1,15078.709961,15261.709961,15078.709961,139250000,0.3513294711824124,0.03293969102792632,-0.9787,0.131,0.075,0.794
2013-06-18,15318.230469,0,15186.299805,15340.089844,15186.299805,99210000,0.30713344626388095,0.06199769433465085,-0.9934,0.131,0.026,0.842
2013-06-19,15112.19043,0,15315.469727,15322.070312,15112.110352,111380000,0.36966374269005847,-0.04312865497076024,-0.9977,0.182,0.065,0.753
2013-06-20,14758.320312,1,15105.509766,15105.509766,14732.030273,172630000,0.4579304954304954,0.02402597402597403,-0.9956,0.198,0.084,0.719
2013-06-21,14799.400391,0,14760.620117,14858.55957,14688.429688,420080000,0.42430177349532194,0.0943429688590979,-0.9785,0.124,0.061,0.815
2013-06-24,14659.55957,1,14795.790039,14795.790039,14551.269531,158670000,0.4277925777925778,0.07276936026936028,-0.9971,0.229,0.054,0.717
2013-06-25,14760.30957,1,14669.69043,14812.030273,14669.69043,135940000,0.24160052910052907,0.02611489040060469,-0.9843,0.134,0.085,0.781
2013-06-26,14910.139648,1,14769.990234,14938.980469,14769.679688,133230000,0.37056277056277054,0.031033549783549774,-0.985,0.128,0.075,0.798
2013-06-27,15024.490234,0,14921.280273,15075.009766,14921.280273,113650000,0.3270138888888888,0.005694444444444442,-0.9922,0.133,0.058,0.81
2013-06-28,14909.599609,1,15016.580078,15034.629883,14884.799805,230000000,0.3453881039595325,0.0111834990406419,-0.9652,0.116,0.061,0.823
2013-07-01,14974.959961,0,14911.599609,15083.280273,14911.599609,120570000,0.31083333333333335,0.02888888888888889,-0.7269,0.106,0.098,0.796
2013-07-02,14932.410156,1,14974.959961,15049.219727,14870.509766,116610000,0.3374747474747475,-0.023722492784992787,-0.9961,0.157,0.06,0.783
2013-07-03,14988.370117,1,14923.730469,15025.900391,14858.929688,61000000,0.33296703296703295,0.04123376623376623,-0.9781,0.121,0.056,0.823
2013-07-05,15135.839844,1,14995.459961,15137.509766,14971.200195,94560000,0.3427654927654928,0.05541223041223043,-0.8751,0.116,0.093,0.791
2013-07-08,15224.69043,1,15137.219727,15262.719727,15137.219727,136820000,0.3804758372940192,0.10853086307631761,-0.9912,0.164,0.076,0.76
2013-07-09,15300.339844,0,15228.459961,15320.419922,15228.459961,109270000,0.2945376845376845,0.11253302253302253,-0.977,0.121,0.079,0.8
2013-07-10,15291.660156,1,15298.030273,15348.950195,15258.889648,105050000,0.23501683501683496,-0.01582491582491583,-0.9981,0.212,0.031,0.756
2013-07-11,15460.919922,1,15298.0,15483.549805,15298.0,124950000,0.41577380952380955,0.03244047619047619,-0.9822,0.134,0.048,0.818
2013-07-12,15464.299805,1,15460.69043,15498.389648,15410.269531,130140000,0.3495238095238095,0.11846753246753247,0.8731,0.109,0.122,0.77
2013-07-15,15484.259766,0,15459.69043,15509.480469,15455.769531,99430000,0.4149216416658277,-0.02339172455451524,-0.9279,0.138,0.115,0.747
2013-07-16,15451.849609,1,15485.030273,15498.160156,15415.709961,105970000,0.34235791090629797,0.025729646697388635,-0.997,0.18,0.052,0.768
2013-07-17,15470.519531,1,15456.919922,15502.0,15438.120117,126240000,0.3523155139434209,0.03682422228933857,-0.9984,0.231,0.06,0.709
2013-07-18,15548.540039,0,15465.910156,15589.400391,15465.910156,136270000,0.45155542132286325,-0.003269405013591055,-0.9989,0.241,0.082,0.678
2013-07-19,15543.740234,1,15524.269531,15544.549805,15491.959961,229260000,0.395513691734622,0.0942590355381053,-0.997,0.177,0.042,0.781
2013-07-22,15545.549805,1,15543.969727,15576.209961,15516.200195,180920000,0.44256593406593403,0.11497619047619048,-0.9971,0.159,0.053,0.788
2013-07-23,15567.740234,0,15547.0,15604.219727,15544.05957,98700000,0.3291797283176593,0.05470219435736678,-0.9946,0.168,0.062,0.771
2013-07-24,15542.240234,1,15576.69043,15602.599609,15496.839844,99320000,0.3074404761904761,-0.0017857142857142813,-0.9985,0.22,0.049,0.731
2013-07-25,15555.610352,1,15539.169922,15560.330078,15455.589844,103260000,0.36358695652173906,0.025543478260869557,-0.9964,0.169,0.066,0.765
2013-07-26,15558.830078,0,15547.849609,15560.969727,15405.160156,94880000,0.35014662756598236,-0.0023216031280547354,-0.9948,0.174,0.058,0.767
2013-07-29,15521.969727,0,15557.139648,15557.139648,15482.269531,87240000,0.5088772338772338,-0.004409479409479422,-0.9962,0.158,0.067,0.775
2013-07-30,15520.589844,0,15534.490234,15593.910156,15479.129883,117550000,0.4336283287419651,0.030257690541781436,-0.996,0.172,0.055,0.772
2013-07-31,15499.540039,1,15528.570312,15634.320312,15492.959961,145120000,0.42557544081934334,0.1491157216766973,-0.9868,0.151,0.099,0.75
2013-08-01,15628.019531,1,15503.849609,15650.69043,15503.849609,111040000,0.3218246292714378,0.07441972920696327,-0.9942,0.174,0.079,0.747
2013-08-02,15658.360352,0,15627.55957,15658.429688,15558.679688,104840000,0.3960235780990497,0.04166394402243458,-0.9787,0.104,0.07,0.826
2013-08-05,15612.129883,0,15651.980469,15655.209961,15584.830078,76850000,0.4062626262626263,0.04102958152958153,-0.9953,0.164,0.046,0.79
2013-08-06,15518.740234,0,15608.44043,15608.44043,15473.400391,87730000,0.40235449735449735,0.04064814814814816,-0.9914,0.129,0.067,0.804
2013-08-07,15470.669922,1,15516.209961,15516.209961,15421.75,88430000,0.44417888563049857,0.05445259042033235,-0.9941,0.138,0.048,0.814
2013-08-08,15498.320312,0,15477.269531,15557.120117,15418.599609,90990000,0.37118265993266,0.04650989057239058,-0.9881,0.12,0.056,0.824
2013-08-09,15425.509766,0,15496.629883,15507.759766,15346.650391,81180000,0.3949493561993561,0.03850052725052725,-0.9945,0.136,0.058,0.805
2013-08-12,15419.679688,1,15415.219727,15441.75,15359.929688,78060000,0.3119350649350649,0.0419745670995671,-0.9961,0.176,0.07,0.754
2013-08-13,15451.009766,0,15420.679688,15504.139648,15342.339844,84790000,0.31400562770562773,0.08527359307359308,-0.9934,0.143,0.06,0.798
2013-08-14,15337.660156,0,15447.709961,15453.080078,15316.620117,91030000,0.291926406926407,-0.012207792207792207,-0.9954,0.176,0.066,0.758
2013-08-15,15112.19043,0,15332.709961,15332.709961,15094.030273,128340000,0.3384837662337662,0.007620129870129874,-0.9975,0.187,0.041,0.773
2013-08-16,15081.469727,0,15112.570312,15139.769531,15054.379883,151620000,0.36165223665223667,0.03538239538239538,-0.9685,0.119,0.083,0.798
2013-08-19,15010.740234,0,15076.790039,15106.389648,15005.419922,111660000,0.3634227614490773,0.06374174071542493,-0.9972,0.189,0.037,0.773
2013-08-20,15002.990234,0,15011.820312,15074.919922,14992.160156,102340000,0.329194214876033,-0.019104683195592283,-0.9968,0.157,0.036,0.807
2013-08-21,14897.549805,1,14993.80957,15019.700195,14880.839844,98340000,0.42241477272727257,-0.11266098484848483,-0.9976,0.22,0.035,0.745
2013-08-22,14963.740234,1,14908.599609,14989.120117,14899.0,153490000,0.30547682709447416,-0.010155971479500892,-0.9976,0.192,0.059,0.749
2013-08-23,15010.509766,0,14988.780273,15025.55957,14931.240234,131860000,0.3968253968253968,-0.02247732426303855,-0.998,0.176,0.044,0.779
2013-08-26,14946.459961,0,15014.580078,15049.980469,14945.240234,102820000,0.4073,0.10878333333333334,-0.996,0.158,0.072,0.77
2013-08-27,14776.129883,1,14939.25,14939.25,14765.419922,118610000,0.16133156966490297,-0.005158730158730164,-0.9914,0.17,0.058,0.772
2013-08-28,14824.509766,1,14770.990234,14867.400391,14760.410156,104620000,0.46501554001554013,0.04576534576534577,-0.9243,0.125,0.099,0.776
2013-08-29,14840.950195,0,14817.910156,14916.009766,14792.110352,93170000,0.40450315467360926,0.023811409550045907,-0.9954,0.139,0.057,0.804
2013-08-30,14810.30957,1,14844.099609,14848.240234,14762.349609,135850000,0.2662037037037037,0.014236111111111104,-0.9915,0.168,0.073,0.759
2013-09-03,14833.959961,1,14801.549805,14933.349609,14777.480469,142530000,0.37609690656565664,0.030650252525252525,-0.9733,0.135,0.084,0.78
2013-09-04,14930.870117,1,14832.419922,14956.740234,14799.089844,122150000,0.36713659147869676,0.04976503759398496,-0.9827,0.121,0.048,0.831
2013-09-05,14937.480469,0,14929.490234,14987.469727,14923.269531,101010000,0.3573529411764706,0.06936274509803922,-0.996,0.189,0.072,0.739
2013-09-06,14922.5,1,14941.549805,15009.839844,14789.400391,108410000,0.38874747474747473,-0.03885353535353537,-0.984,0.149,0.077,0.774
2013-09-09,15063.120117,1,14927.19043,15088.410156,14927.19043,90660000,0.4345959595959596,0.049494949494949494,-0.9926,0.165,0.066,0.769
2013-09-10,15191.05957,1,15067.230469,15192.129883,15067.230469,103200000,0.3131818181818182,0.07645454545454544,-0.9971,0.217,0.062,0.721
2013-09-11,15326.599609,0,15194.129883,15326.599609,15194.129883,102090000,0.3883618796662276,0.0003732981993851571,-0.9866,0.138,0.089,0.773
2013-09-12,15300.639648,1,15327.139648,15345.320312,15283.259766,99760000,0.24701409701409696,0.046442446442446425,-0.9828,0.127,0.049,0.824
2013-09-13,15376.05957,1,15312.860352,15380.969727,15312.860352,90890000,0.3508272378962034,0.05777603622431207,-0.9982,0.207,0.054,0.739
2013-09-16,15494.780273,1,15381.360352,15549.870117,15381.360352,105740000,0.39211846354703495,0.08254011200439769,-0.975,0.119,0.064,0.818
2013-09-17,15529.730469,1,15503.150391,15555.070312,15503.150391,104480000,0.3895743145743147,-0.1045959595959596,-0.9975,0.192,0.039,0.769
2013-09-18,15676.94043,0,15533.030273,15709.580078,15470.160156,145410000,0.3202272727272727,0.029734848484848482,-0.9912,0.144,0.084,0.773
2013-09-19,15636.549805,0,15677.860352,15695.889648,15625.450195,116280000,0.42502072395689416,0.011872524638482087,-0.9966,0.177,0.059,0.764
2013-09-20,15451.089844,0,15635.089844,15654.769531,15448.089844,379650000,0.34605312383090164,0.0033015338570894226,-0.9928,0.155,0.055,0.79
2013-09-23,15401.379883,0,15452.30957,15466.950195,15368.25,94920000,0.39419094419094425,-0.03340938340938342,-0.999,0.265,0.057,0.677
2013-09-24,15334.589844,0,15402.540039,15433.75,15327.139648,85430000,0.3018585858585858,0.02994949494949496,-0.9987,0.217,0.031,0.752
2013-09-25,15273.259766,1,15339.019531,15372.480469,15253.160156,81890000,0.36509282009282007,0.020779415779415774,-0.9875,0.133,0.077,0.79
2013-09-26,15328.299805,0,15274.419922,15387.19043,15274.419922,79050000,0.40171156004489333,0.05968013468013468,-0.9906,0.154,0.085,0.761
2013-09-27,15258.240234,0,15317.450195,15317.450195,15211.80957,95660000,0.3695054945054946,0.09367167919799499,-0.8851,0.077,0.059,0.864
2013-09-30,15129.669922,1,15249.820312,15249.820312,15086.709961,122330000,0.39249755620723364,-0.019965786901270773,-0.996,0.162,0.034,0.804
2013-10-01,15191.700195,0,15132.490234,15208.400391,15110.339844,82460000,0.35833333333333334,-0.0011363636363636424,-0.996,0.183,0.057,0.76
2013-10-02,15133.139648,0,15182.650391,15182.650391,15044.709961,86090000,0.31469534050179215,-0.00851254480286739,-0.9965,0.168,0.044,0.788
2013-10-03,14996.480469,1,15127.230469,15127.230469,14947.030273,91300000,0.3388373531230674,-0.012566481137909709,-0.9949,0.191,0.061,0.748
2013-10-04,15072.580078,0,14994.679688,15083.990234,14972.330078,75100000,0.46613613337017584,0.025542967670627238,-0.993,0.158,0.077,0.765
2013-10-07,14936.240234,0,15069.299805,15069.299805,14920.830078,79620000,0.476496773666585,0.035661194151760195,-0.9866,0.139,0.093,0.768
2013-10-08,14776.530273,1,14938.040039,14938.040039,14773.469727,102690000,0.33013806900170534,0.11141750295159386,-0.2918,0.095,0.099,0.806
2013-10-09,14802.980469,1,14778.19043,14852.5,14719.429688,103190000,0.36215393133997786,-0.0629983388704319,-0.9921,0.132,0.05,0.818
2013-10-10,15126.070312,1,14806.389648,15126.070312,14806.389648,106540000,0.25875000000000004,0.04819444444444444,-0.4963,0.108,0.09,0.801
2013-10-11,15237.110352,1,15126.519531,15237.299805,15100.129883,85730000,0.29701388888888886,0.032673611111111105,-0.9907,0.144,0.087,0.769
2013-10-14,15301.259766,0,15231.330078,15309.480469,15136.379883,81420000,0.3541260822510822,0.09041937229437229,-0.8751,0.136,0.113,0.751
2013-10-15,15168.009766,1,15300.299805,15301.910156,15161.330078,91440000,0.4199843260188087,0.09595835199283476,-0.381,0.095,0.09,0.815
2013-10-16,15373.830078,0,15170.700195,15374.150391,15170.700195,92850000,0.39763986013986014,-0.0817016317016317,-0.994,0.148,0.052,0.8
2013-10-17,15371.650391,1,15369.459961,15376.110352,15229.019531,108490000,0.3413828763828764,-0.0043608706108706164,-0.9956,0.153,0.054,0.793
2013-10-18,15399.650391,0,15371.709961,15412.969727,15321.80957,156660000,0.458356290174472,0.007254361799816342,-0.9986,0.239,0.043,0.719
2013-10-21,15392.200195,1,15401.320312,15410.179688,15362.660156,93660000,0.3827153679653679,-0.03934550865800866,-0.9906,0.108,0.055,0.837
2013-10-22,15467.660156,0,15394.219727,15518.099609,15394.219727,107030000,0.31513949013949016,-0.02412217412217414,-0.9925,0.166,0.072,0.762
2013-10-23,15413.330078,1,15465.339844,15465.660156,15366.19043,90630000,0.30957132298595713,0.0729120473022912,-0.9926,0.13,0.053,0.817
2013-10-24,15509.209961,1,15414.870117,15528.629883,15414.129883,89240000,0.331024531024531,-0.03452708907254362,-0.9543,0.106,0.075,0.818
2013-10-25,15570.280273,0,15523.719727,15570.599609,15512.959961,109900000,0.33447150072150067,0.06854978354978354,-0.9433,0.097,0.058,0.845
2013-10-28,15568.929688,1,15569.19043,15599.089844,15533.480469,92760000,0.3602914862914862,-0.024287157287157288,-0.9893,0.158,0.072,0.77
2013-10-29,15680.349609,0,15572.209961,15683.080078,15572.209961,86600000,0.543388429752066,-0.07902892561983471,-0.9939,0.173,0.071,0.755
2013-10-30,15618.759766,0,15680.740234,15721.0,15574.519531,79170000,0.3182431457431458,0.09478715728715728,-0.9543,0.078,0.028,0.894
2013-10-31,15545.75,1,15619.919922,15651.860352,15544.69043,114050000,0.4270166601075691,-0.049841925751016654,-0.9957,0.148,0.08,0.772
2013-11-01,15615.549805,1,15558.009766,15649.400391,15543.25,101830000,0.4791334396597555,0.002365762892078682,-0.9871,0.13,0.077,0.794
2013-11-04,15639.120117,0,15621.200195,15658.900391,15588.480469,71200000,0.39388167388167383,-0.06641774891774893,-0.9972,0.195,0.055,0.75
2013-11-05,15618.219727,1,15631.219727,15651.889648,15522.179688,91890000,0.4318319752143282,0.0027650454121042334,-0.9977,0.218,0.048,0.734
2013-11-06,15746.879883,0,15628.719727,15750.290039,15628.719727,109200000,0.3983935335497836,0.006419101731601722,-0.9956,0.149,0.035,0.816
